#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 03.10.2023 13:14:49;
10;
3202-RT401	-5	50	255,0,0;
3202-RT501	-5	50	0,64,0;
3203-RT401	-5	50	0,0,128;
3203-RT501	-5	50	128,0,128;
3201.RT402	-5	50	255,255,0;
3201.RT502	-5	50	255,128,128;
3501-RT403	-5	30	0,255,0;
3501-RT501	-5	50	0,0,255;
3501-RT404	-5	50	255,128,192;
3501-RT502	-5	30	255,255,128;

#!(s);Date;Time;3202-RT401;3202-RT501;3203-RT401;3203-RT501;3201.RT402;3201.RT502;3501-RT403;3501-RT501;3501-RT404;3501-RT502;
1691384460;07.08.2023;05:01:00;4;7;9;10;27;8;22;18;22;17;
1691388060;07.08.2023;06:01:00;4;7;9;10;27;8;22;18;23;17;
1691391660;07.08.2023;07:01:00;4;7;9;10;27;7;22;18;22;17;
1691395260;07.08.2023;08:01:00;4;6;9;9;27;7;22;18;22;17;
1691398860;07.08.2023;09:01:00;4;6;9;9;27;7;22;18;22;17;
1691402460;07.08.2023;10:01:00;4;6;9;9;27;7;22;18;22;17;
1691406060;07.08.2023;11:01:00;4;6;9;9;27;7;22;18;22;17;
1691409660;07.08.2023;12:01:00;5;7;9;9;27;8;22;18;23;17;
1691413260;07.08.2023;13:01:00;5;8;9;10;27;9;22;18;23;17;
1691416860;07.08.2023;14:01:00;5;8;10;10;28;9;23;18;23;17;
1691420460;07.08.2023;15:01:00;6;8;10;11;28;9;23;18;23;17;
1691424060;07.08.2023;16:01:00;6;8;10;11;28;9;23;18;23;17;
1691427660;07.08.2023;17:01:00;6;9;10;11;28;9;23;18;23;17;
1691431260;07.08.2023;18:01:00;6;9;11;11;28;9;23;18;23;17;
1691434860;07.08.2023;19:01:00;6;8;11;11;28;9;23;18;23;17;
1691438460;07.08.2023;20:01:00;6;8;11;11;28;9;23;18;23;17;
1691442060;07.08.2023;21:01:00;6;9;11;11;28;9;23;18;23;17;
1691445660;07.08.2023;22:01:00;6;8;11;11;28;9;23;18;23;17;
1691449260;07.08.2023;23:01:00;5;8;11;11;28;9;23;18;23;17;
1691452860;08.08.2023;00:01:00;5;8;10;11;28;9;23;18;23;17;
1691456460;08.08.2023;01:01:00;5;8;10;11;28;9;23;18;23;17;
1691460060;08.08.2023;02:01:00;5;7;10;10;28;8;23;18;23;17;
1691463660;08.08.2023;03:01:00;5;7;10;10;28;8;23;18;23;17;
1691467260;08.08.2023;04:01:00;4;7;9;10;28;8;22;18;23;17;
1691470860;08.08.2023;05:01:00;4;6;9;10;27;7;22;18;23;17;
1691474460;08.08.2023;06:01:00;3;6;9;9;27;7;22;18;22;17;
1691478060;08.08.2023;07:01:00;3;6;9;9;27;7;22;18;22;17;
1691481660;08.08.2023;08:01:00;4;6;9;9;27;7;22;18;22;17;
1691485260;08.08.2023;09:01:00;4;6;9;9;27;7;22;18;23;17;
1691488860;08.08.2023;10:01:00;4;7;9;9;27;8;22;18;23;17;
1691492460;08.08.2023;11:01:00;5;7;9;9;27;8;22;18;23;17;
1691496060;08.08.2023;12:01:00;5;8;9;10;28;9;23;18;23;17;
1691499660;08.08.2023;13:01:00;6;9;10;10;28;10;23;18;23;17;
1691503260;08.08.2023;14:01:00;7;10;11;11;28;10;23;18;23;17;
1691506860;08.08.2023;15:01:00;7;10;11;12;28;11;23;18;23;17;
1691510460;08.08.2023;16:01:00;7;10;12;12;28;11;23;18;23;18;
1691514060;08.08.2023;17:01:00;7;10;12;12;28;11;23;18;23;18;
1691517660;08.08.2023;18:01:00;7;10;12;13;29;11;23;18;23;18;
1691521260;08.08.2023;19:01:00;7;10;12;13;29;11;23;18;23;18;
1691524860;08.08.2023;20:01:00;7;10;12;13;28;11;23;18;23;18;
1691528460;08.08.2023;21:01:00;7;10;12;12;29;11;23;18;23;18;
1691532060;08.08.2023;22:01:00;6;9;12;12;28;10;23;18;23;18;
1691535660;08.08.2023;23:01:00;6;9;11;12;28;9;23;18;23;18;
1691539260;09.08.2023;00:01:00;5;8;11;11;28;9;23;18;23;18;
1691542860;09.08.2023;01:01:00;5;7;10;11;28;8;23;18;23;18;
1691546460;09.08.2023;02:01:00;5;7;10;10;28;8;23;18;23;17;
1691550060;09.08.2023;03:01:00;4;7;10;10;28;7;23;18;23;17;
1691553660;09.08.2023;04:01:00;4;6;9;10;28;7;23;18;23;17;
1691557260;09.08.2023;05:01:00;3;6;9;9;27;7;22;18;23;17;
1691560860;09.08.2023;06:01:00;3;6;8;9;27;7;22;18;22;17;
1691564460;09.08.2023;07:01:00;3;5;8;9;27;6;22;18;22;17;
1691568060;09.08.2023;08:01:00;3;5;8;8;27;6;22;18;22;17;
1691571660;09.08.2023;09:01:00;3;5;8;8;27;6;22;18;22;17;
1691575260;09.08.2023;10:01:00;3;6;8;8;27;7;22;18;22;17;
1691578860;09.08.2023;11:01:00;4;7;8;9;27;7;22;18;22;17;
1691582460;09.08.2023;12:01:00;5;7;9;9;27;8;23;18;23;17;
1691586060;09.08.2023;13:01:00;6;8;10;10;28;9;23;18;23;17;
1691589660;09.08.2023;14:01:00;6;9;10;11;28;10;23;18;23;17;
1691593260;09.08.2023;15:01:00;7;10;11;11;28;11;23;18;23;18;
1691596860;09.08.2023;16:01:00;8;11;12;12;29;12;23;18;24;18;
1691600460;09.08.2023;17:01:00;8;11;12;13;29;12;23;18;24;18;
1691604060;09.08.2023;18:01:00;9;12;13;13;29;12;24;19;24;18;
1691607660;09.08.2023;19:01:00;8;11;13;14;29;12;24;19;24;18;
1691611260;09.08.2023;20:01:00;8;10;13;13;29;11;24;19;24;18;
1691614860;09.08.2023;21:01:00;7;10;12;13;29;10;23;19;24;18;
1691618460;09.08.2023;22:01:00;6;9;12;12;28;9;23;18;23;18;
1691622060;09.08.2023;23:01:00;5;8;11;11;28;9;23;18;23;18;
1691625660;10.08.2023;00:01:00;4;7;10;11;28;8;23;18;23;18;
1691629260;10.08.2023;01:01:00;4;6;10;10;28;7;23;18;23;18;
1691632860;10.08.2023;02:01:00;3;6;9;9;27;7;23;18;23;18;
1691636460;10.08.2023;03:01:00;3;5;8;9;27;6;22;18;22;18;
1691640060;10.08.2023;04:01:00;2;5;8;8;27;6;22;18;22;17;
1691643660;10.08.2023;05:01:00;3;4;8;8;26;6;20;18;20;17;
1691647260;10.08.2023;06:01:00;4;5;8;8;22;6;19;17;20;17;
1691650860;10.08.2023;07:01:00;4;5;8;8;22;6;19;17;19;16;
1691654460;10.08.2023;08:01:00;3;6;8;8;22;6;21;17;21;16;
1691658060;10.08.2023;09:01:00;3;6;8;8;26;6;21;17;22;17;
1691661660;10.08.2023;10:01:00;4;6;8;8;26;7;22;18;22;17;
1691665260;10.08.2023;11:01:00;4;7;8;9;27;8;22;18;22;17;
1691668860;10.08.2023;12:01:00;5;8;9;9;27;9;22;18;23;17;
1691672460;10.08.2023;13:01:00;6;9;10;10;28;10;23;18;23;17;
1691676060;10.08.2023;14:01:00;7;10;11;11;28;10;23;18;23;17;
1691679660;10.08.2023;15:01:00;8;11;11;12;28;11;23;18;23;17;
1691683260;10.08.2023;16:01:00;8;11;12;12;28;12;23;18;24;18;
1691686860;10.08.2023;17:01:00;8;11;12;13;29;11;23;18;24;18;
1691690460;10.08.2023;18:01:00;9;12;13;13;29;12;24;19;24;18;
1691694060;10.08.2023;19:01:00;9;12;13;14;29;12;24;19;24;18;
1691697660;10.08.2023;20:01:00;8;11;13;14;29;12;24;19;24;18;
1691701260;10.08.2023;21:01:00;7;10;13;13;29;11;23;19;24;18;
1691704860;10.08.2023;22:01:00;6;9;12;12;28;10;23;19;23;18;
1691708460;10.08.2023;23:01:00;5;8;11;12;28;9;23;18;23;18;
1691712060;11.08.2023;00:01:00;5;7;11;11;28;8;23;18;23;18;
1691715660;11.08.2023;01:01:00;4;7;10;10;28;7;23;18;23;18;
1691719260;11.08.2023;02:01:00;3;6;9;10;27;7;23;18;23;18;
1691722860;11.08.2023;03:01:00;3;5;9;9;27;6;22;18;23;18;
1691726460;11.08.2023;04:01:00;3;4;8;8;26;6;20;18;20;17;
1691730060;11.08.2023;05:01:00;4;5;8;8;22;6;19;17;20;17;
1691733660;11.08.2023;06:01:00;4;5;8;8;22;6;19;17;19;16;
1691737260;11.08.2023;07:01:00;4;5;8;8;22;6;19;17;19;16;
1691740860;11.08.2023;08:01:00;4;5;8;8;22;6;19;17;19;16;
1691744460;11.08.2023;09:01:00;3;5;8;8;25;6;21;17;21;16;
1691748060;11.08.2023;10:01:00;3;6;8;8;26;7;22;17;22;17;
1691751660;11.08.2023;11:01:00;5;7;8;9;27;8;22;18;22;17;
1691755260;11.08.2023;12:01:00;6;9;9;10;27;10;23;18;23;17;
1691758860;11.08.2023;13:01:00;8;11;11;11;28;12;23;18;23;17;
1691762460;11.08.2023;14:01:00;10;13;12;13;29;14;24;18;24;18;
1691766060;11.08.2023;15:01:00;11;14;13;14;29;14;24;19;24;18;
1691769660;11.08.2023;16:01:00;11;15;14;15;30;15;24;19;24;18;
1691773260;11.08.2023;17:01:00;12;15;15;15;30;15;24;19;25;18;
1691776860;11.08.2023;18:01:00;11;15;15;16;30;15;24;19;25;18;
1691780460;11.08.2023;19:01:00;10;14;15;16;30;14;24;19;25;18;
1691784060;11.08.2023;20:01:00;9;12;15;15;30;13;24;19;24;18;
1691787660;11.08.2023;21:01:00;8;11;14;14;29;12;24;19;24;18;
1691791260;11.08.2023;22:01:00;7;9;13;13;29;10;24;19;24;18;
1691794860;11.08.2023;23:01:00;6;8;12;12;28;9;23;19;24;18;
1691798460;12.08.2023;00:01:00;5;8;11;11;28;9;23;19;23;18;
1691802060;12.08.2023;01:01:00;4;7;10;11;28;8;23;19;23;18;
1691805660;12.08.2023;02:01:00;4;7;10;10;28;8;23;19;23;18;
1691809260;12.08.2023;03:01:00;4;6;9;10;28;7;23;18;23;18;
1691812860;12.08.2023;04:01:00;4;6;9;9;28;7;23;18;23;18;
1691816460;12.08.2023;05:01:00;4;6;9;9;27;7;23;18;23;18;
1691820060;12.08.2023;06:01:00;3;6;9;9;27;7;23;18;23;18;
1691823660;12.08.2023;07:01:00;3;6;9;9;27;7;23;18;23;18;
1691827260;12.08.2023;08:01:00;3;6;9;9;27;7;23;18;23;18;
1691830860;12.08.2023;09:01:00;3;6;9;9;27;7;23;18;23;18;
1691834460;12.08.2023;10:01:00;4;7;9;9;28;8;23;18;23;18;
1691838060;12.08.2023;11:01:00;5;7;9;9;28;8;23;18;23;18;
1691841660;12.08.2023;12:01:00;6;9;10;10;28;9;23;18;23;18;
1691845260;12.08.2023;13:01:00;7;10;11;11;28;11;23;19;24;18;
1691848860;12.08.2023;14:01:00;8;11;12;12;29;12;24;19;24;18;
1691852460;12.08.2023;15:01:00;9;12;12;13;29;13;24;19;24;18;
1691856060;12.08.2023;16:01:00;10;14;13;14;29;14;24;19;24;18;
1691859660;12.08.2023;17:01:00;11;14;14;15;30;15;24;19;25;18;
1691863260;12.08.2023;18:01:00;11;14;15;15;30;15;25;19;25;18;
1691866860;12.08.2023;19:01:00;11;14;15;16;30;14;25;19;25;18;
1691870460;12.08.2023;20:01:00;10;13;15;15;30;13;24;19;25;18;
1691874060;12.08.2023;21:01:00;9;11;14;15;29;12;24;19;24;18;
1691877660;12.08.2023;22:01:00;8;10;14;14;29;11;24;19;24;18;
1691881260;12.08.2023;23:01:00;7;9;13;13;29;10;24;19;24;18;
1691884860;13.08.2023;00:01:00;6;8;12;12;29;9;24;19;24;18;
1691888460;13.08.2023;01:01:00;5;8;11;11;28;9;23;19;24;18;
1691892060;13.08.2023;02:01:00;5;7;10;11;28;8;23;19;23;18;
1691895660;13.08.2023;03:01:00;4;7;10;10;28;8;23;19;23;18;
1691899260;13.08.2023;04:01:00;4;6;9;10;28;7;23;19;23;18;
1691902860;13.08.2023;05:01:00;4;6;9;9;28;7;23;19;23;18;
1691906460;13.08.2023;06:01:00;4;6;9;9;28;7;23;19;23;18;
1691910060;13.08.2023;07:01:00;3;6;9;9;28;7;23;18;23;18;
1691913660;13.08.2023;08:01:00;3;6;9;9;28;7;23;18;23;18;
1691917260;13.08.2023;09:01:00;4;6;9;9;28;7;23;18;23;18;
1691920860;13.08.2023;10:01:00;4;7;9;9;28;8;23;18;23;18;
1691924460;13.08.2023;11:01:00;4;7;9;9;28;8;23;18;23;18;
1691928060;13.08.2023;12:01:00;5;8;10;10;28;9;23;19;23;18;
1691931660;13.08.2023;13:01:00;6;8;10;10;28;10;23;19;23;18;
1691935260;13.08.2023;14:01:00;6;9;11;11;28;10;23;19;24;18;
1691938860;13.08.2023;15:01:00;7;10;11;12;29;11;24;19;24;18;
1691942460;13.08.2023;16:01:00;8;11;12;12;29;12;24;19;24;18;
1691946060;13.08.2023;17:01:00;9;12;13;13;29;13;24;19;24;18;
1691949660;13.08.2023;18:01:00;9;12;14;14;29;13;24;19;24;18;
1691953260;13.08.2023;19:01:00;9;12;14;14;29;13;24;19;24;18;
1691956860;13.08.2023;20:01:00;9;11;14;14;29;12;24;19;24;18;
1691960460;13.08.2023;21:01:00;8;11;13;14;29;12;24;19;24;18;
1691964060;13.08.2023;22:01:00;7;10;13;13;29;11;24;19;24;18;
1691967660;13.08.2023;23:01:00;7;9;12;13;29;10;24;19;24;18;
1691971260;14.08.2023;00:01:00;6;9;12;12;29;10;24;19;24;18;
1691974860;14.08.2023;01:01:00;5;8;11;11;28;9;23;19;24;18;
1691978460;14.08.2023;02:01:00;5;7;10;11;28;8;23;19;24;18;
1691982060;14.08.2023;03:01:00;4;7;10;10;28;8;23;19;23;18;
1691985660;14.08.2023;04:01:00;4;7;10;10;28;8;23;19;23;18;
1691989260;14.08.2023;05:01:00;4;7;9;10;28;8;23;19;23;18;
1691992860;14.08.2023;06:01:00;4;6;9;10;28;7;23;19;23;18;
1691996460;14.08.2023;07:01:00;4;6;9;9;28;7;23;19;23;18;
1692000060;14.08.2023;08:01:00;4;6;9;9;28;7;23;19;23;18;
1692003660;14.08.2023;09:01:00;4;6;9;9;28;7;23;19;23;18;
1692007260;14.08.2023;10:01:00;4;7;9;9;28;8;23;19;23;18;
1692010860;14.08.2023;11:01:00;5;8;9;10;28;9;23;19;23;18;
1692014460;14.08.2023;12:01:00;6;9;10;10;28;10;24;19;24;18;
1692018060;14.08.2023;13:01:00;7;10;11;11;29;11;24;19;24;18;
1692021660;14.08.2023;14:01:00;9;12;12;12;29;12;24;19;24;18;
1692025260;14.08.2023;15:01:00;9;12;13;13;29;13;24;19;24;18;
1692028860;14.08.2023;16:01:00;9;12;13;14;29;13;24;19;25;18;
1692032460;14.08.2023;17:01:00;9;12;14;14;29;13;24;19;24;18;
1692036060;14.08.2023;18:01:00;8;11;13;14;29;12;24;19;24;18;
1692039660;14.08.2023;19:01:00;7;10;13;13;29;11;24;19;24;18;
1692043260;14.08.2023;20:01:00;7;10;13;13;29;11;24;19;24;18;
1692046860;14.08.2023;21:01:00;6;9;12;12;29;10;24;19;24;18;
1692050460;14.08.2023;22:01:00;6;9;12;12;29;10;24;19;24;18;
1692054060;14.08.2023;23:01:00;5;8;11;11;29;9;24;19;24;18;
1692057660;15.08.2023;00:01:00;5;8;11;11;28;9;24;19;24;18;
1692061260;15.08.2023;01:01:00;5;7;10;11;28;8;23;19;24;18;
1692064860;15.08.2023;02:01:00;4;7;10;10;28;8;23;19;24;18;
1692068460;15.08.2023;03:01:00;4;7;10;10;28;8;23;19;23;18;
1692072060;15.08.2023;04:01:00;4;7;9;10;28;8;23;19;23;18;
1692075660;15.08.2023;05:01:00;4;6;9;10;28;7;23;19;23;18;
1692079260;15.08.2023;06:01:00;4;6;9;9;28;7;23;19;23;18;
1692082860;15.08.2023;07:01:00;3;6;9;9;28;7;23;19;23;18;
1692086460;15.08.2023;08:01:00;4;6;9;9;28;7;23;19;23;18;
1692090060;15.08.2023;09:01:00;4;6;9;9;28;7;23;19;23;18;
1692093660;15.08.2023;10:01:00;4;7;9;9;28;8;23;19;23;18;
1692097260;15.08.2023;11:01:00;5;8;9;10;28;8;23;19;23;18;
1692100860;15.08.2023;12:01:00;6;8;10;10;28;9;23;19;24;18;
1692104460;15.08.2023;13:01:00;7;9;11;11;28;10;24;19;24;18;
1692108060;15.08.2023;14:01:00;7;10;11;12;29;11;24;19;24;18;
1692111660;15.08.2023;15:01:00;7;10;12;12;29;11;24;19;24;18;
1692115260;15.08.2023;16:01:00;7;10;12;12;29;11;24;19;24;18;
1692118860;15.08.2023;17:01:00;7;10;12;12;29;11;24;19;24;18;
1692122460;15.08.2023;18:01:00;7;10;12;12;29;11;24;19;24;18;
1692126060;15.08.2023;19:01:00;7;10;12;13;29;11;24;19;24;18;
1692129660;15.08.2023;20:01:00;7;10;12;13;29;11;24;19;24;18;
1692133260;15.08.2023;21:01:00;7;10;12;13;29;11;24;19;24;18;
1692136860;15.08.2023;22:01:00;6;9;12;12;29;10;24;19;24;18;
1692140460;15.08.2023;23:01:00;6;9;12;12;29;10;24;19;24;18;
1692144060;16.08.2023;00:01:00;6;9;11;12;29;10;24;19;24;18;
1692147660;16.08.2023;01:01:00;6;9;11;12;29;10;24;19;24;18;
1692151260;16.08.2023;02:01:00;6;8;11;11;29;9;24;19;24;18;
1692154860;16.08.2023;03:01:00;6;8;11;11;28;9;24;19;24;18;
1692158460;16.08.2023;04:01:00;5;8;11;11;28;9;24;19;24;18;
1692162060;16.08.2023;05:01:00;5;7;10;11;28;8;24;19;24;18;
1692165660;16.08.2023;06:01:00;4;7;10;10;28;8;23;19;24;18;
1692169260;16.08.2023;07:01:00;4;7;10;10;28;8;23;19;23;18;
1692172860;16.08.2023;08:01:00;4;6;9;10;28;7;23;19;23;18;
1692176460;16.08.2023;09:01:00;4;6;9;9;28;7;23;19;23;18;
1692180060;16.08.2023;10:01:00;4;7;9;10;28;8;23;19;23;18;
1692183660;16.08.2023;11:01:00;5;8;9;10;28;9;23;19;24;18;
1692187260;16.08.2023;12:01:00;6;9;10;10;28;9;24;19;24;18;
1692190860;16.08.2023;13:01:00;8;11;11;11;29;11;24;19;24;18;
1692194460;16.08.2023;14:01:00;9;12;12;12;29;13;24;19;24;18;
1692198060;16.08.2023;15:01:00;11;14;13;14;30;14;25;19;25;18;
1692201660;16.08.2023;16:01:00;11;15;14;15;30;15;25;19;25;19;
1692205260;16.08.2023;17:01:00;11;14;15;15;30;15;25;20;25;19;
1692208860;16.08.2023;18:01:00;11;15;16;16;30;15;25;20;25;19;
1692212460;16.08.2023;19:01:00;11;14;16;16;30;15;25;20;25;19;
1692216060;16.08.2023;20:01:00;10;13;15;16;30;14;25;20;25;19;
1692219660;16.08.2023;21:01:00;9;12;15;15;30;13;25;20;25;19;
1692223260;16.08.2023;22:01:00;8;11;14;14;29;12;24;20;25;19;
1692226860;16.08.2023;23:01:00;7;9;13;13;29;10;24;19;24;19;
1692230460;17.08.2023;00:01:00;6;8;12;12;29;9;24;19;24;19;
1692234060;17.08.2023;01:01:00;5;7;11;11;29;8;24;19;24;18;
1692237660;17.08.2023;02:01:00;4;7;10;10;28;8;24;19;24;18;
1692241260;17.08.2023;03:01:00;4;6;9;10;28;7;23;19;24;18;
1692244860;17.08.2023;04:01:00;3;6;9;9;28;7;23;19;24;18;
1692248460;17.08.2023;05:01:00;3;5;9;9;28;6;23;19;23;18;
1692252060;17.08.2023;06:01:00;3;5;8;9;28;6;23;19;23;18;
1692255660;17.08.2023;07:01:00;3;5;8;8;27;6;23;19;23;18;
1692259260;17.08.2023;08:01:00;3;5;8;8;27;6;23;19;23;18;
1692262860;17.08.2023;09:01:00;3;6;8;9;27;7;23;19;23;18;
1692266460;17.08.2023;10:01:00;4;7;9;9;28;8;23;19;23;18;
1692270060;17.08.2023;11:01:00;5;8;9;9;28;8;23;19;24;18;
1692273660;17.08.2023;12:01:00;7;9;10;10;28;10;24;19;24;18;
1692277260;17.08.2023;13:01:00;9;12;11;11;29;12;24;19;24;18;
1692280860;17.08.2023;14:01:00;11;14;12;13;30;14;25;19;25;18;
1692284460;17.08.2023;15:01:00;12;15;14;15;30;16;25;19;25;19;
1692288060;17.08.2023;16:01:00;13;16;15;16;31;17;25;20;26;19;
1692291660;17.08.2023;17:01:00;13;17;16;17;31;17;26;20;26;19;
1692295260;17.08.2023;18:01:00;13;17;17;17;31;17;26;20;26;19;
1692298860;17.08.2023;19:01:00;12;15;17;18;31;16;26;20;26;19;
1692302460;17.08.2023;20:01:00;11;14;17;17;30;15;25;20;25;19;
1692306060;17.08.2023;21:01:00;9;12;16;16;30;13;25;20;25;19;
1692309660;17.08.2023;22:01:00;8;11;15;15;30;12;25;20;25;19;
1692313260;17.08.2023;23:01:00;7;9;14;14;29;10;24;20;25;19;
1692316860;18.08.2023;00:01:00;5;8;12;13;29;9;24;19;24;19;
1692320460;18.08.2023;01:01:00;5;7;11;12;29;8;24;19;24;19;
1692324060;18.08.2023;02:01:00;4;6;10;11;28;7;24;19;24;19;
1692327660;18.08.2023;03:01:00;3;6;9;10;28;7;23;19;24;18;
1692331260;18.08.2023;04:01:00;2;5;8;9;28;6;23;19;23;18;
1692334860;18.08.2023;05:01:00;2;4;8;8;27;6;23;19;23;18;
1692338460;18.08.2023;06:01:00;3;5;8;8;24;6;20;18;21;18;
1692342060;18.08.2023;07:01:00;4;5;8;8;23;6;20;18;20;17;
1692345660;18.08.2023;08:01:00;4;6;8;8;22;7;20;17;20;17;
1692349260;18.08.2023;09:01:00;3;6;8;8;26;7;22;18;23;17;
1692352860;18.08.2023;10:01:00;4;6;8;9;27;7;23;18;23;18;
1692356460;18.08.2023;11:01:00;5;8;9;9;28;8;23;19;23;18;
1692360060;18.08.2023;12:01:00;6;9;10;10;28;10;24;19;24;18;
1692363660;18.08.2023;13:01:00;8;10;11;11;29;11;24;19;24;18;
1692367260;18.08.2023;14:01:00;9;12;12;12;29;13;24;19;24;18;
1692370860;18.08.2023;15:01:00;10;14;13;13;30;14;25;19;25;18;
1692374460;18.08.2023;16:01:00;12;15;14;15;30;15;25;19;25;19;
1692378060;18.08.2023;17:01:00;12;16;15;16;30;16;25;20;25;19;
1692381660;18.08.2023;18:01:00;12;15;16;16;30;16;25;20;25;19;
1692385260;18.08.2023;19:01:00;11;15;16;17;30;15;25;20;25;19;
1692388860;18.08.2023;20:01:00;10;13;16;16;30;14;25;20;25;19;
1692392460;18.08.2023;21:01:00;9;12;15;15;30;13;25;20;25;19;
1692396060;18.08.2023;22:01:00;8;11;14;14;29;11;25;20;25;19;
1692399660;18.08.2023;23:01:00;7;10;13;13;29;11;24;20;25;19;
1692403260;19.08.2023;00:01:00;6;9;12;13;29;10;24;20;24;19;
1692406860;19.08.2023;01:01:00;6;9;12;12;29;10;24;19;24;19;
1692410460;19.08.2023;02:01:00;6;8;11;12;29;9;24;19;24;19;
1692414060;19.08.2023;03:01:00;5;8;11;11;29;9;24;19;24;19;
1692417660;19.08.2023;04:01:00;5;8;10;11;29;9;24;19;24;19;
1692421260;19.08.2023;05:01:00;5;7;10;11;28;8;24;19;24;18;
1692424860;19.08.2023;06:01:00;5;7;10;10;28;8;24;19;24;18;
1692428460;19.08.2023;07:01:00;5;7;10;10;28;8;24;19;24;18;
1692432060;19.08.2023;08:01:00;5;7;10;10;28;8;24;19;24;18;
1692435660;19.08.2023;09:01:00;5;7;10;10;28;8;24;19;24;18;
1692439260;19.08.2023;10:01:00;5;8;10;10;28;9;24;19;24;18;
1692442860;19.08.2023;11:01:00;6;8;10;10;29;9;24;19;24;18;
1692446460;19.08.2023;12:01:00;6;9;11;11;29;10;24;19;24;18;
1692450060;19.08.2023;13:01:00;7;10;11;12;29;11;24;19;24;18;
1692453660;19.08.2023;14:01:00;8;11;12;12;29;12;24;19;25;19;
1692457260;19.08.2023;15:01:00;9;11;13;13;29;12;24;19;25;19;
1692460860;19.08.2023;16:01:00;8;11;13;13;30;12;25;20;25;19;
1692464460;19.08.2023;17:01:00;8;11;13;14;30;12;25;20;25;19;
1692468060;19.08.2023;18:01:00;8;11;13;14;30;12;25;20;25;19;
1692471660;19.08.2023;19:01:00;7;10;13;13;29;11;24;20;25;19;
1692475260;19.08.2023;20:01:00;7;10;12;13;29;11;24;20;25;19;
1692478860;19.08.2023;21:01:00;7;9;12;13;29;10;24;20;24;19;
1692482460;19.08.2023;22:01:00;6;9;12;12;29;10;24;19;24;19;
1692486060;19.08.2023;23:01:00;6;9;11;12;29;10;24;19;24;19;
1692489660;20.08.2023;00:01:00;6;8;11;11;29;9;24;19;24;19;
1692493260;20.08.2023;01:01:00;5;8;11;11;29;9;24;19;24;19;
1692496860;20.08.2023;02:01:00;5;8;11;11;29;9;24;19;24;19;
1692500460;20.08.2023;03:01:00;5;8;11;11;29;9;24;19;24;19;
1692504060;20.08.2023;04:01:00;6;8;11;11;29;9;24;19;24;19;
1692507660;20.08.2023;05:01:00;6;9;11;11;29;10;24;19;24;19;
1692511260;20.08.2023;06:01:00;6;9;11;11;29;10;24;19;24;19;
1692514860;20.08.2023;07:01:00;7;9;11;12;29;10;24;19;24;19;
1692518460;20.08.2023;08:01:00;7;9;11;12;29;10;24;19;24;19;
1692522060;20.08.2023;09:01:00;6;9;11;12;29;10;24;19;24;19;
1692525660;20.08.2023;10:01:00;6;9;11;12;29;10;24;19;24;19;
1692529260;20.08.2023;11:01:00;7;9;11;12;29;10;24;19;24;19;
1692532860;20.08.2023;12:01:00;7;10;12;12;29;11;24;19;25;19;
1692536460;20.08.2023;13:01:00;9;12;12;13;29;12;25;20;25;19;
1692540060;20.08.2023;14:01:00;10;13;13;14;30;13;25;20;25;19;
1692543660;20.08.2023;15:01:00;9;13;14;14;30;13;25;20;25;19;
1692547260;20.08.2023;16:01:00;10;13;14;15;30;13;25;20;25;19;
1692550860;20.08.2023;17:01:00;10;13;14;15;30;14;25;20;25;19;
1692554460;20.08.2023;18:01:00;10;13;14;15;30;14;25;20;25;19;
1692558060;20.08.2023;19:01:00;9;12;14;15;30;13;25;20;25;19;
1692561660;20.08.2023;20:01:00;9;12;14;14;30;12;25;20;25;19;
1692565260;20.08.2023;21:01:00;8;11;14;14;30;12;25;20;25;19;
1692568860;20.08.2023;22:01:00;7;10;13;13;30;11;25;20;25;19;
1692572460;20.08.2023;23:01:00;7;10;12;13;29;11;24;20;25;19;
1692576060;21.08.2023;00:01:00;7;9;12;12;29;10;24;20;25;19;
1692579660;21.08.2023;01:01:00;6;9;12;12;29;10;24;20;25;19;
1692583260;21.08.2023;02:01:00;6;9;11;12;29;10;24;20;24;19;
1692586860;21.08.2023;03:01:00;6;8;11;12;29;9;24;20;24;19;
1692590460;21.08.2023;04:01:00;6;8;11;11;29;9;24;19;24;19;
1692594060;21.08.2023;05:01:00;5;8;11;11;29;9;24;19;24;19;
1692597660;21.08.2023;06:01:00;5;8;10;11;29;9;24;19;24;19;
1692601260;21.08.2023;07:01:00;5;7;10;11;29;8;24;19;24;19;
1692604860;21.08.2023;08:01:00;5;7;10;10;29;9;24;19;24;19;
1692608460;21.08.2023;09:01:00;5;8;10;10;29;9;24;19;24;19;
1692612060;21.08.2023;10:01:00;6;8;10;11;29;9;24;19;24;19;
1692615660;21.08.2023;11:01:00;7;9;11;11;29;10;24;19;24;19;
1692619260;21.08.2023;12:01:00;8;11;11;12;29;12;24;19;25;19;
1692622860;21.08.2023;13:01:00;10;13;13;13;30;13;25;20;25;19;
1692626460;21.08.2023;14:01:00;11;14;14;14;30;15;25;20;25;19;
1692630060;21.08.2023;15:01:00;11;14;15;15;30;15;25;20;26;19;
1692633660;21.08.2023;16:01:00;12;15;15;16;31;16;25;20;26;19;
1692637260;21.08.2023;17:01:00;12;15;16;16;31;16;26;20;26;19;
1692640860;21.08.2023;18:01:00;12;15;16;17;31;15;26;20;26;19;
